topic, metric, value, alpha, gamma, eta, inference, dataset
19,pmi,264.555,1.00E-05,1.00E-05,0.000154,sa,ap
20,pmi,241.291,1.00E-05,1.00E-05,0.000154,sa,ap
21,pmi,44.5627,1.00E-05,1.00E-05,0.000154,sa,ap
0,scs,-342.117,1.00E-05,1.00E-05,0.000154,sa,ap
1,scs,-245.431,1.00E-05,1.00E-05,0.000154,sa,ap
2,scs,-339.826,1.00E-05,1.00E-05,0.000154,sa,ap
3,scs,-299.537,1.00E-05,1.00E-05,0.000154,sa,ap
4,scs,-357.834,1.00E-05,1.00E-05,0.000154,sa,ap
5,scs,-269.142,1.00E-05,1.00E-05,0.000154,sa,ap
6,scs,-261.336,1.00E-05,1.00E-05,0.000154,sa,ap
7,scs,-300.628,1.00E-05,1.00E-05,0.000154,sa,ap
8,scs,-315.317,1.00E-05,1.00E-05,0.000154,sa,ap
9,scs,-318.484,1.00E-05,1.00E-05,0.000154,sa,ap
10,scs,-198.368,1.00E-05,1.00E-05,0.000154,sa,ap
11,scs,-321.836,1.00E-05,1.00E-05,0.000154,sa,ap
12,scs,-286.875,1.00E-05,1.00E-05,0.000154,sa,ap
13,scs,-310.885,1.00E-05,1.00E-05,0.000154,sa,ap
14,scs,-278.905,1.00E-05,1.00E-05,0.000154,sa,ap
15,scs,-291.169,1.00E-05,1.00E-05,0.000154,sa,ap
16,scs,-290.857,1.00E-05,1.00E-05,0.000154,sa,ap
17,scs,-235.21,1.00E-05,1.00E-05,0.000154,sa,ap
18,scs,-175.587,1.00E-05,1.00E-05,0.000154,sa,ap
19,scs,-184.64,1.00E-05,1.00E-05,0.000154,sa,ap
20,scs,-319.665,1.00E-05,1.00E-05,0.000154,sa,ap
21,scs,-220.669,1.00E-05,1.00E-05,0.000154,sa,ap
0,itd,9.97222,1.00E-05,1.00E-05,4.20E-05,crs,20news
1,itd,9.93056,1.00E-05,1.00E-05,4.20E-05,crs,20news
2,itd,9.97222,1.00E-05,1.00E-05,4.20E-05,crs,20news
3,itd,9.94444,1.00E-05,1.00E-05,4.20E-05,crs,20news
4,itd,9.94444,1.00E-05,1.00E-05,4.20E-05,crs,20news
5,itd,9.98611,1.00E-05,1.00E-05,4.20E-05,crs,20news
6,itd,9.98611,1.00E-05,1.00E-05,4.20E-05,crs,20news
7,itd,9.94444,1.00E-05,1.00E-05,4.20E-05,crs,20news
8,itd,9.97222,1.00E-05,1.00E-05,4.20E-05,crs,20news
9,itd,9.93056,1.00E-05,1.00E-05,4.20E-05,crs,20news
10,itd,9.97222,1.00E-05,1.00E-05,4.20E-05,crs,20news
11,itd,9.95833,1.00E-05,1.00E-05,4.20E-05,crs,20news
12,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
13,itd,9.91667,1.00E-05,1.00E-05,4.20E-05,crs,20news
14,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
15,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
16,itd,9.98611,1.00E-05,1.00E-05,4.20E-05,crs,20news
17,itd,9.95833,1.00E-05,1.00E-05,4.20E-05,crs,20news
18,itd,9.97222,1.00E-05,1.00E-05,4.20E-05,crs,20news
19,itd,9.94444,1.00E-05,1.00E-05,4.20E-05,crs,20news
20,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
21,itd,9.98611,1.00E-05,1.00E-05,4.20E-05,crs,20news
22,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
23,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
24,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
25,itd,9.94444,1.00E-05,1.00E-05,4.20E-05,crs,20news
26,itd,9.98611,1.00E-05,1.00E-05,4.20E-05,crs,20news
27,itd,9.95833,1.00E-05,1.00E-05,4.20E-05,crs,20news
28,itd,9.94444,1.00E-05,1.00E-05,4.20E-05,crs,20news
29,itd,9.93056,1.00E-05,1.00E-05,4.20E-05,crs,20news
30,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
31,itd,9.90278,1.00E-05,1.00E-05,4.20E-05,crs,20news
32,itd,9.94444,1.00E-05,1.00E-05,4.20E-05,crs,20news
33,itd,9.94444,1.00E-05,1.00E-05,4.20E-05,crs,20news
34,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
35,itd,9.97222,1.00E-05,1.00E-05,4.20E-05,crs,20news
36,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
37,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
38,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
39,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
40,itd,9.97222,1.00E-05,1.00E-05,4.20E-05,crs,20news
41,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
42,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
43,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
44,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
45,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
46,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
47,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
48,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
49,itd,9.97222,1.00E-05,1.00E-05,4.20E-05,crs,20news
50,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
51,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
52,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
53,itd,9.98611,1.00E-05,1.00E-05,4.20E-05,crs,20news
54,itd,9.95833,1.00E-05,1.00E-05,4.20E-05,crs,20news
55,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
56,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
57,itd,9.97222,1.00E-05,1.00E-05,4.20E-05,crs,20news
58,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
59,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
60,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
61,itd,9.95833,1.00E-05,1.00E-05,4.20E-05,crs,20news
62,itd,9.97222,1.00E-05,1.00E-05,4.20E-05,crs,20news
63,itd,9.98611,1.00E-05,1.00E-05,4.20E-05,crs,20news
64,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
65,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
66,itd,9.98611,1.00E-05,1.00E-05,4.20E-05,crs,20news
67,itd,9.97222,1.00E-05,1.00E-05,4.20E-05,crs,20news
68,itd,9.98611,1.00E-05,1.00E-05,4.20E-05,crs,20news
69,itd,10,1.00E-05,1.00E-05,4.20E-05,crs,20news
70,itd,9.95833,1.00E-05,1.00E-05,4.20E-05,crs,20news
71,itd,9.98611,1.00E-05,1.00E-05,4.20E-05,crs,20news
72,itd,9.98611,1.00E-05,1.00E-05,4.20E-05,crs,20news
0,itd,9.82278,1.00E-05,1.00E-05,4.20E-05,null,20news
1,itd,9.96203,1.00E-05,1.00E-05,4.20E-05,null,20news
2,itd,9.87342,1.00E-05,1.00E-05,4.20E-05,null,20news
3,itd,9.94937,1.00E-05,1.00E-05,4.20E-05,null,20news
4,itd,9.97468,1.00E-05,1.00E-05,4.20E-05,null,20news
5,itd,9.98734,1.00E-05,1.00E-05,4.20E-05,null,20news
6,itd,9.91139,1.00E-05,1.00E-05,4.20E-05,null,20news
7,itd,9.96203,1.00E-05,1.00E-05,4.20E-05,null,20news
8,itd,9.93671,1.00E-05,1.00E-05,4.20E-05,null,20news
9,itd,9.98734,1.00E-05,1.00E-05,4.20E-05,null,20news
10,itd,9.89873,1.00E-05,1.00E-05,4.20E-05,null,20news
11,itd,9.98734,1.00E-05,1.00E-05,4.20E-05,null,20news
12,itd,9.98734,1.00E-05,1.00E-05,4.20E-05,null,20news
13,itd,9.96203,1.00E-05,1.00E-05,4.20E-05,null,20news
14,itd,9.92405,1.00E-05,1.00E-05,4.20E-05,null,20news
15,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
16,itd,9.98734,1.00E-05,1.00E-05,4.20E-05,null,20news
17,itd,9.94937,1.00E-05,1.00E-05,4.20E-05,null,20news
18,itd,9.96203,1.00E-05,1.00E-05,4.20E-05,null,20news
19,itd,9.96203,1.00E-05,1.00E-05,4.20E-05,null,20news
20,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
21,itd,9.97468,1.00E-05,1.00E-05,4.20E-05,null,20news
22,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
23,itd,9.97468,1.00E-05,1.00E-05,4.20E-05,null,20news
24,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
25,itd,9.91139,1.00E-05,1.00E-05,4.20E-05,null,20news
26,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
27,itd,9.94937,1.00E-05,1.00E-05,4.20E-05,null,20news
28,itd,9.96203,1.00E-05,1.00E-05,4.20E-05,null,20news
29,itd,9.92405,1.00E-05,1.00E-05,4.20E-05,null,20news
30,itd,9.92405,1.00E-05,1.00E-05,4.20E-05,null,20news
31,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
32,itd,9.92405,1.00E-05,1.00E-05,4.20E-05,null,20news
33,itd,9.93671,1.00E-05,1.00E-05,4.20E-05,null,20news
34,itd,9.92405,1.00E-05,1.00E-05,4.20E-05,null,20news
35,itd,9.98734,1.00E-05,1.00E-05,4.20E-05,null,20news
36,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
37,itd,9.98734,1.00E-05,1.00E-05,4.20E-05,null,20news
38,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
39,itd,9.97468,1.00E-05,1.00E-05,4.20E-05,null,20news
40,itd,9.92405,1.00E-05,1.00E-05,4.20E-05,null,20news
41,itd,9.98734,1.00E-05,1.00E-05,4.20E-05,null,20news
42,itd,9.98734,1.00E-05,1.00E-05,4.20E-05,null,20news
43,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
44,itd,9.96203,1.00E-05,1.00E-05,4.20E-05,null,20news
45,itd,9.98734,1.00E-05,1.00E-05,4.20E-05,null,20news
46,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
47,itd,9.98734,1.00E-05,1.00E-05,4.20E-05,null,20news
48,itd,9.98734,1.00E-05,1.00E-05,4.20E-05,null,20news
49,itd,9.97468,1.00E-05,1.00E-05,4.20E-05,null,20news
50,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
51,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
52,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
53,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
54,itd,9.98734,1.00E-05,1.00E-05,4.20E-05,null,20news
55,itd,9.98734,1.00E-05,1.00E-05,4.20E-05,null,20news
56,itd,9.96203,1.00E-05,1.00E-05,4.20E-05,null,20news
57,itd,9.98734,1.00E-05,1.00E-05,4.20E-05,null,20news
58,itd,9.89873,1.00E-05,1.00E-05,4.20E-05,null,20news
59,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
60,itd,9.96203,1.00E-05,1.00E-05,4.20E-05,null,20news
61,itd,9.96203,1.00E-05,1.00E-05,4.20E-05,null,20news
62,itd,9.98734,1.00E-05,1.00E-05,4.20E-05,null,20news
63,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
64,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
65,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
66,itd,9.97468,1.00E-05,1.00E-05,4.20E-05,null,20news
67,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
68,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
69,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
70,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
71,itd,9.92405,1.00E-05,1.00E-05,4.20E-05,null,20news
72,itd,9.98734,1.00E-05,1.00E-05,4.20E-05,null,20news
73,itd,9.98734,1.00E-05,1.00E-05,4.20E-05,null,20news
74,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
75,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
76,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
77,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
78,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
79,itd,10,1.00E-05,1.00E-05,4.20E-05,null,20news
0,itd,9.80263,1.00E-05,1.00E-05,4.20E-05,rand,20news
1,itd,9.94737,1.00E-05,1.00E-05,4.20E-05,rand,20news
2,itd,9.93421,1.00E-05,1.00E-05,4.20E-05,rand,20news
3,itd,9.97368,1.00E-05,1.00E-05,4.20E-05,rand,20news
4,itd,9.96053,1.00E-05,1.00E-05,4.20E-05,rand,20news
5,itd,9.98684,1.00E-05,1.00E-05,4.20E-05,rand,20news
6,itd,9.94737,1.00E-05,1.00E-05,4.20E-05,rand,20news
7,itd,9.93421,1.00E-05,1.00E-05,4.20E-05,rand,20news
8,itd,9.92105,1.00E-05,1.00E-05,4.20E-05,rand,20news
9,itd,9.93421,1.00E-05,1.00E-05,4.20E-05,rand,20news
10,itd,9.98684,1.00E-05,1.00E-05,4.20E-05,rand,20news
11,itd,9.98684,1.00E-05,1.00E-05,4.20E-05,rand,20news
12,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
13,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
14,itd,9.98684,1.00E-05,1.00E-05,4.20E-05,rand,20news
15,itd,9.96053,1.00E-05,1.00E-05,4.20E-05,rand,20news
16,itd,9.93421,1.00E-05,1.00E-05,4.20E-05,rand,20news
17,itd,9.90789,1.00E-05,1.00E-05,4.20E-05,rand,20news
18,itd,9.97368,1.00E-05,1.00E-05,4.20E-05,rand,20news
19,itd,9.94737,1.00E-05,1.00E-05,4.20E-05,rand,20news
20,itd,9.98684,1.00E-05,1.00E-05,4.20E-05,rand,20news
21,itd,9.98684,1.00E-05,1.00E-05,4.20E-05,rand,20news
22,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
23,itd,9.92105,1.00E-05,1.00E-05,4.20E-05,rand,20news
24,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
25,itd,9.93421,1.00E-05,1.00E-05,4.20E-05,rand,20news
26,itd,9.96053,1.00E-05,1.00E-05,4.20E-05,rand,20news
27,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
28,itd,9.92105,1.00E-05,1.00E-05,4.20E-05,rand,20news
29,itd,9.90789,1.00E-05,1.00E-05,4.20E-05,rand,20news
30,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
31,itd,9.84211,1.00E-05,1.00E-05,4.20E-05,rand,20news
32,itd,9.94737,1.00E-05,1.00E-05,4.20E-05,rand,20news
33,itd,9.97368,1.00E-05,1.00E-05,4.20E-05,rand,20news
34,itd,9.92105,1.00E-05,1.00E-05,4.20E-05,rand,20news
35,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
36,itd,9.90789,1.00E-05,1.00E-05,4.20E-05,rand,20news
37,itd,9.97368,1.00E-05,1.00E-05,4.20E-05,rand,20news
38,itd,9.92105,1.00E-05,1.00E-05,4.20E-05,rand,20news
39,itd,9.94737,1.00E-05,1.00E-05,4.20E-05,rand,20news
40,itd,9.98684,1.00E-05,1.00E-05,4.20E-05,rand,20news
41,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
42,itd,9.98684,1.00E-05,1.00E-05,4.20E-05,rand,20news
43,itd,9.98684,1.00E-05,1.00E-05,4.20E-05,rand,20news
44,itd,9.94737,1.00E-05,1.00E-05,4.20E-05,rand,20news
45,itd,9.90789,1.00E-05,1.00E-05,4.20E-05,rand,20news
46,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
47,itd,9.97368,1.00E-05,1.00E-05,4.20E-05,rand,20news
48,itd,9.98684,1.00E-05,1.00E-05,4.20E-05,rand,20news
49,itd,9.97368,1.00E-05,1.00E-05,4.20E-05,rand,20news
50,itd,9.98684,1.00E-05,1.00E-05,4.20E-05,rand,20news
51,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
52,itd,9.97368,1.00E-05,1.00E-05,4.20E-05,rand,20news
53,itd,9.98684,1.00E-05,1.00E-05,4.20E-05,rand,20news
54,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
55,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
56,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
57,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
58,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
59,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
60,itd,9.98684,1.00E-05,1.00E-05,4.20E-05,rand,20news
61,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
62,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
63,itd,9.97368,1.00E-05,1.00E-05,4.20E-05,rand,20news
64,itd,9.98684,1.00E-05,1.00E-05,4.20E-05,rand,20news
65,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
66,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
67,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
68,itd,9.98684,1.00E-05,1.00E-05,4.20E-05,rand,20news
69,itd,9.93421,1.00E-05,1.00E-05,4.20E-05,rand,20news
70,itd,9.97368,1.00E-05,1.00E-05,4.20E-05,rand,20news
71,itd,9.98684,1.00E-05,1.00E-05,4.20E-05,rand,20news
72,itd,9.93421,1.00E-05,1.00E-05,4.20E-05,rand,20news
73,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
74,itd,9.97368,1.00E-05,1.00E-05,4.20E-05,rand,20news
75,itd,9.98684,1.00E-05,1.00E-05,4.20E-05,rand,20news
76,itd,10,1.00E-05,1.00E-05,4.20E-05,rand,20news
0,itd,9.83721,1.00E-05,1.00E-05,4.20E-05,rgs,20news
1,itd,9.96512,1.00E-05,1.00E-05,4.20E-05,rgs,20news
2,itd,9.87209,1.00E-05,1.00E-05,4.20E-05,rgs,20news
3,itd,9.96512,1.00E-05,1.00E-05,4.20E-05,rgs,20news
4,itd,9.95349,1.00E-05,1.00E-05,4.20E-05,rgs,20news
5,itd,9.96512,1.00E-05,1.00E-05,4.20E-05,rgs,20news
6,itd,9.97674,1.00E-05,1.00E-05,4.20E-05,rgs,20news
7,itd,9.97674,1.00E-05,1.00E-05,4.20E-05,rgs,20news
8,itd,9.96512,1.00E-05,1.00E-05,4.20E-05,rgs,20news
9,itd,9.94186,1.00E-05,1.00E-05,4.20E-05,rgs,20news
10,itd,9.88372,1.00E-05,1.00E-05,4.20E-05,rgs,20news
11,itd,9.95349,1.00E-05,1.00E-05,4.20E-05,rgs,20news
12,itd,9.97674,1.00E-05,1.00E-05,4.20E-05,rgs,20news
13,itd,9.98837,1.00E-05,1.00E-05,4.20E-05,rgs,20news
14,itd,9.89535,1.00E-05,1.00E-05,4.20E-05,rgs,20news
15,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
16,itd,9.98837,1.00E-05,1.00E-05,4.20E-05,rgs,20news
17,itd,9.96512,1.00E-05,1.00E-05,4.20E-05,rgs,20news
18,itd,9.9186,1.00E-05,1.00E-05,4.20E-05,rgs,20news
19,itd,9.96512,1.00E-05,1.00E-05,4.20E-05,rgs,20news
20,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
21,itd,9.97674,1.00E-05,1.00E-05,4.20E-05,rgs,20news
22,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
23,itd,9.97674,1.00E-05,1.00E-05,4.20E-05,rgs,20news
24,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
25,itd,9.9186,1.00E-05,1.00E-05,4.20E-05,rgs,20news
26,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
27,itd,9.96512,1.00E-05,1.00E-05,4.20E-05,rgs,20news
28,itd,9.96512,1.00E-05,1.00E-05,4.20E-05,rgs,20news
29,itd,9.9186,1.00E-05,1.00E-05,4.20E-05,rgs,20news
30,itd,9.9186,1.00E-05,1.00E-05,4.20E-05,rgs,20news
31,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
32,itd,9.89535,1.00E-05,1.00E-05,4.20E-05,rgs,20news
33,itd,9.9186,1.00E-05,1.00E-05,4.20E-05,rgs,20news
34,itd,9.90698,1.00E-05,1.00E-05,4.20E-05,rgs,20news
35,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
36,itd,9.98837,1.00E-05,1.00E-05,4.20E-05,rgs,20news
37,itd,9.98837,1.00E-05,1.00E-05,4.20E-05,rgs,20news
38,itd,9.93023,1.00E-05,1.00E-05,4.20E-05,rgs,20news
39,itd,9.98837,1.00E-05,1.00E-05,4.20E-05,rgs,20news
40,itd,9.97674,1.00E-05,1.00E-05,4.20E-05,rgs,20news
41,itd,9.95349,1.00E-05,1.00E-05,4.20E-05,rgs,20news
42,itd,9.96512,1.00E-05,1.00E-05,4.20E-05,rgs,20news
43,itd,9.98837,1.00E-05,1.00E-05,4.20E-05,rgs,20news
44,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
45,itd,9.98837,1.00E-05,1.00E-05,4.20E-05,rgs,20news
46,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
47,itd,9.9186,1.00E-05,1.00E-05,4.20E-05,rgs,20news
48,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
49,itd,9.90698,1.00E-05,1.00E-05,4.20E-05,rgs,20news
50,itd,9.98837,1.00E-05,1.00E-05,4.20E-05,rgs,20news
51,itd,9.96512,1.00E-05,1.00E-05,4.20E-05,rgs,20news
52,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
53,itd,9.96512,1.00E-05,1.00E-05,4.20E-05,rgs,20news
54,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
55,itd,9.97674,1.00E-05,1.00E-05,4.20E-05,rgs,20news
56,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
57,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
58,itd,9.98837,1.00E-05,1.00E-05,4.20E-05,rgs,20news
59,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
60,itd,9.98837,1.00E-05,1.00E-05,4.20E-05,rgs,20news
61,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
62,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
63,itd,9.98837,1.00E-05,1.00E-05,4.20E-05,rgs,20news
64,itd,9.97674,1.00E-05,1.00E-05,4.20E-05,rgs,20news
65,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
66,itd,9.9186,1.00E-05,1.00E-05,4.20E-05,rgs,20news
67,itd,9.98837,1.00E-05,1.00E-05,4.20E-05,rgs,20news
68,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
69,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
70,itd,9.97674,1.00E-05,1.00E-05,4.20E-05,rgs,20news
71,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
72,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
73,itd,9.95349,1.00E-05,1.00E-05,4.20E-05,rgs,20news
74,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
75,itd,9.97674,1.00E-05,1.00E-05,4.20E-05,rgs,20news
76,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
77,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
78,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
79,itd,9.96512,1.00E-05,1.00E-05,4.20E-05,rgs,20news
80,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
81,itd,9.98837,1.00E-05,1.00E-05,4.20E-05,rgs,20news
82,itd,9.96512,1.00E-05,1.00E-05,4.20E-05,rgs,20news
83,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
84,itd,9.98837,1.00E-05,1.00E-05,4.20E-05,rgs,20news
85,itd,10,1.00E-05,1.00E-05,4.20E-05,rgs,20news
86,itd,9.95349,1.00E-05,1.00E-05,4.20E-05,rgs,20news
0,itd,9.96907,1.00E-05,1.00E-05,4.20E-05,sa,20news
1,itd,9.96907,1.00E-05,1.00E-05,4.20E-05,sa,20news
2,itd,9.8866,1.00E-05,1.00E-05,4.20E-05,sa,20news
3,itd,9.96907,1.00E-05,1.00E-05,4.20E-05,sa,20news
4,itd,9.94845,1.00E-05,1.00E-05,4.20E-05,sa,20news
5,itd,9.97938,1.00E-05,1.00E-05,4.20E-05,sa,20news
6,itd,9.96907,1.00E-05,1.00E-05,4.20E-05,sa,20news
7,itd,9.94845,1.00E-05,1.00E-05,4.20E-05,sa,20news
8,itd,9.95876,1.00E-05,1.00E-05,4.20E-05,sa,20news
9,itd,9.98969,1.00E-05,1.00E-05,4.20E-05,sa,20news
10,itd,9.91753,1.00E-05,1.00E-05,4.20E-05,sa,20news
11,itd,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
12,itd,9.93814,1.00E-05,1.00E-05,4.20E-05,sa,20news
13,itd,9.96907,1.00E-05,1.00E-05,4.20E-05,sa,20news
14,itd,9.89691,1.00E-05,1.00E-05,4.20E-05,sa,20news
15,itd,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
16,itd,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
17,itd,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
18,itd,9.95876,1.00E-05,1.00E-05,4.20E-05,sa,20news
19,itd,9.95876,1.00E-05,1.00E-05,4.20E-05,sa,20news
20,itd,9.93814,1.00E-05,1.00E-05,4.20E-05,sa,20news
21,itd,9.96907,1.00E-05,1.00E-05,4.20E-05,sa,20news
22,itd,9.96907,1.00E-05,1.00E-05,4.20E-05,sa,20news
23,itd,9.98969,1.00E-05,1.00E-05,4.20E-05,sa,20news
24,itd,9.91753,1.00E-05,1.00E-05,4.20E-05,sa,20news
25,itd,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
26,itd,9.96907,1.00E-05,1.00E-05,4.20E-05,sa,20news
27,itd,9.97938,1.00E-05,1.00E-05,4.20E-05,sa,20news
28,itd,9.92784,1.00E-05,1.00E-05,4.20E-05,sa,20news
29,itd,9.93814,1.00E-05,1.00E-05,4.20E-05,sa,20news
30,itd,9.95876,1.00E-05,1.00E-05,4.20E-05,sa,20news
31,itd,9.98969,1.00E-05,1.00E-05,4.20E-05,sa,20news
32,itd,9.91753,1.00E-05,1.00E-05,4.20E-05,sa,20news
33,itd,9.92784,1.00E-05,1.00E-05,4.20E-05,sa,20news
34,itd,9.90722,1.00E-05,1.00E-05,4.20E-05,sa,20news
35,itd,9.96907,1.00E-05,1.00E-05,4.20E-05,sa,20news
36,itd,9.91753,1.00E-05,1.00E-05,4.20E-05,sa,20news
37,itd,9.96907,1.00E-05,1.00E-05,4.20E-05,sa,20news
38,itd,9.97938,1.00E-05,1.00E-05,4.20E-05,sa,20news
39,itd,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
40,itd,9.98969,1.00E-05,1.00E-05,4.20E-05,sa,20news
41,itd,9.91753,1.00E-05,1.00E-05,4.20E-05,sa,20news
42,itd,9.98969,1.00E-05,1.00E-05,4.20E-05,sa,20news
43,itd,9.8866,1.00E-05,1.00E-05,4.20E-05,sa,20news
44,itd,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
45,tu,10,1.00E-05,1.00E-05,4.20E-05,sa,20news
